ID,Tipo,SKU,Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Día en que empieza el precio rebajado,Día en que termina el precio rebajado,Estado del impuesto,Clase de impuesto,¿Existencias?,Inventario,Cantidad de bajo inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Peso (kg),Longitud (mm),Anchura (mm),Altura (mm),¿Permitir valoraciones de clientes?,Nota de compra,Precio rebajado,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Atributo por defecto 1,Nombre del atributo 2,Valor(es) del atributo 2,Atributo visible 2,Atributo global 2,Nombre del atributo 3,Valor(es) del atributo 3,Atributo visible 3,Atributo global 3
12102,variable,TSC167,Tubo de hierro cuadrado 80x80x8 mm.,1,0,visible,"Tubo de hierro cuadrado 80x80x8 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 80x80x8 mm. </h2>,,,taxable,,1,,,0,0,17.06,8,80,80,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,166,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12103,variable,TSC168,Tubo de hierro cuadrado 90x90x2 mm.,1,0,visible,"Tubo de hierro cuadrado 90x90x2 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 90x90x2 mm. </h2>,,,taxable,,1,,,0,0,5.75,2,90,90,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,167,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12104,variable,TSC169,Tubo de hierro cuadrado 90x90x3 mm.,1,0,visible,"Tubo de hierro cuadrado 90x90x3 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 90x90x3 mm. </h2>,,,taxable,,1,,,0,0,0,3,90,90,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,168,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12105,variable,TSC170,Tubo de hierro cuadrado 90x90x4 mm.,1,0,visible,"Tubo de hierro cuadrado 90x90x4 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 90x90x4 mm. </h2>,,,taxable,,1,,,0,0,10.92,4,90,90,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,169,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12106,variable,TSC171,Tubo de hierro cuadrado 90x90x5 mm.,1,0,visible,"Tubo de hierro cuadrado 90x90x5 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 90x90x5 mm. </h2>,,,taxable,,1,,,0,0,13.31,5,90,90,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,170,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12107,variable,TSC172,Tubo de hierro cuadrado 90x90x6 mm.,1,0,visible,"Tubo de hierro cuadrado 90x90x6 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 90x90x6 mm. </h2>,,,taxable,,1,,,0,0,15.7,6,90,90,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,171,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12108,variable,TSC173,Tubo de hierro cuadrado 90x90x8 mm.,1,0,visible,"Tubo de hierro cuadrado 90x90x8 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 90x90x8 mm. </h2>,,,taxable,,1,,,0,0,19.66,8,90,90,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,172,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12109,variable,TSC174,Tubo de hierro cuadrado 100x100x2 mm.,1,0,visible,"Tubo de hierro cuadrado 100x100x2 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 100x100x2 mm. </h2>,,,taxable,,1,,,0,0,6.31,2,100,100,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,173,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12110,variable,TSC175,Tubo de hierro cuadrado 100x100x3 mm.,1,0,visible,"Tubo de hierro cuadrado 100x100x3 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 100x100x3 mm. </h2>,,,taxable,,1,,,0,0,9.32,3,100,100,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,174,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12111,variable,TSC176,Tubo de hierro cuadrado 100x100x4 mm.,1,0,visible,"Tubo de hierro cuadrado 100x100x4 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 100x100x4 mm. </h2>,,,taxable,,1,,,0,0,12.17,4,100,100,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,175,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12112,variable,TSC177,Tubo de hierro cuadrado 100x100x5 mm.,1,0,visible,"Tubo de hierro cuadrado 100x100x5 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 100x100x5 mm. </h2>,,,taxable,,1,,,0,0,14.98,5,100,100,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,176,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12113,variable,TSC178,Tubo de hierro cuadrado 100x100x6 mm.,1,0,visible,"Tubo de hierro cuadrado 100x100x6 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 100x100x6 mm. </h2>,,,taxable,,1,,,0,0,17.68,6,100,100,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,177,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12114,variable,TSC179,Tubo de hierro cuadrado 100x100x8 mm.,1,0,visible,"Tubo de hierro cuadrado 100x100x8 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 100x100x8 mm. </h2>,,,taxable,,1,,,0,0,22.26,8,100,100,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,178,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12115,variable,TSC180,Tubo de hierro cuadrado 100x100x10 mm.,1,0,visible,"Tubo de hierro cuadrado 100x100x10 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 100x100x10 mm. </h2>,,,taxable,,1,,,0,0,26.73,10,100,100,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,179,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12116,variable,TSC181,Tubo de hierro cuadrado 110x110x3 mm.,1,0,visible,"Tubo de hierro cuadrado 110x110x3 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 110x110x3 mm. </h2>,,,taxable,,1,,,0,0,10.3,3,110,110,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,180,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12117,variable,TSC182,Tubo de hierro cuadrado 110x110x4 mm.,1,0,visible,"Tubo de hierro cuadrado 110x110x4 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 110x110x4 mm. </h2>,,,taxable,,1,,,0,0,13.52,4,110,110,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,181,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12118,variable,TSC183,Tubo de hierro cuadrado 110x110x5 mm.,1,0,visible,"Tubo de hierro cuadrado 110x110x5 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 110x110x5 mm. </h2>,,,taxable,,1,,,0,0,16.64,5,110,110,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,182,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12119,variable,TSC184,Tubo de hierro cuadrado 110x110x6 mm.,1,0,visible,"Tubo de hierro cuadrado 110x110x6 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 110x110x6 mm. </h2>,,,taxable,,1,,,0,0,19.66,6,110,110,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,183,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12120,variable,TSC185,Tubo de hierro cuadrado 110x110x8 mm.,1,0,visible,"Tubo de hierro cuadrado 110x110x8 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 110x110x8 mm. </h2>,,,taxable,,1,,,0,0,24.86,8,110,110,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,184,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12121,variable,TSC186,Tubo de hierro cuadrado 110x110x10 mm.,1,0,visible,"Tubo de hierro cuadrado 110x110x10 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 110x110x10 mm. </h2>,,,taxable,,1,,,0,0,29.85,10,110,110,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,185,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12122,variable,TSC187,Tubo de hierro cuadrado 120x120x3 mm.,1,0,visible,"Tubo de hierro cuadrado 120x120x3 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 120x120x3 mm. </h2>,,,taxable,,1,,,0,0,11.23,3,120,120,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,186,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12123,variable,TSC188,Tubo de hierro cuadrado 120x120x4 mm.,1,0,visible,"Tubo de hierro cuadrado 120x120x4 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 120x120x4 mm. </h2>,,,taxable,,1,,,0,0,14.77,4,120,120,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,187,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12124,variable,TSC189,Tubo de hierro cuadrado 120x120x5 mm.,1,0,visible,"Tubo de hierro cuadrado 120x120x5 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 120x120x5 mm. </h2>,,,taxable,,1,,,0,0,18.2,5,120,120,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,188,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12125,variable,TSC190,Tubo de hierro cuadrado 120x120x6 mm.,1,0,visible,"Tubo de hierro cuadrado 120x120x6 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 120x120x6 mm. </h2>,,,taxable,,1,,,0,0,21.53,6,120,120,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,189,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12126,variable,TSC191,Tubo de hierro cuadrado 120x120x8 mm.,1,0,visible,"Tubo de hierro cuadrado 120x120x8 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 120x120x8 mm. </h2>,,,taxable,,1,,,0,0,27.46,8,120,120,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,190,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12127,variable,TSC192,Tubo de hierro cuadrado 120x120x10 mm.,1,0,visible,"Tubo de hierro cuadrado 120x120x10 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 120x120x10 mm. </h2>,,,taxable,,1,,,0,0,33.28,10,120,120,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,191,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12128,variable,TSC193,Tubo de hierro cuadrado 120x120x12 mm.,1,0,visible,"Tubo de hierro cuadrado 120x120x12 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 120x120x12 mm. </h2>,,,taxable,,1,,,0,0,37.44,12,120,120,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,192,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12129,variable,TSC194,Tubo de hierro cuadrado 120x120x12.5 mm.,1,0,visible,"Tubo de hierro cuadrado 120x120x12.5 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 120x120x12.5 mm. </h2>,,,taxable,,1,,,0,0,38.48,12.5,120,120,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,193,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12130,variable,TSC195,Tubo de hierro cuadrado 125x125x3 mm.,1,0,visible,"Tubo de hierro cuadrado 125x125x3 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 125x125x3 mm. </h2>,,,taxable,,1,,,0,0,11.75,3,125,125,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,194,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
